"; PTT 47622, Serial 17P0810, Run 8 - 0.25&deg; Grid Size @ 29-Dec-2020 13:29"
"; Marine @ 3.0 meters/second, Model Score 48.29"
"; 281 Twilights, 133 SSTs, 1 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
47622_BSH_F,47622,27-Feb-2019 04:47:30,-20.575,-160.25,Light - Dusk,,,208,4857,,0.1,,
47622_BSH_F,47622,27-Feb-2019 12:00:00,-20.575,-160.275,None,,,,,,,,
47622_BSH_F,47622,27-Feb-2019 16:05:00,-20.575,-160.3,Light - Dawn,,,176,4857,,89.9998728044659,,
47622_BSH_F,47622,28-Feb-2019 00:00:00,-20.55,-160.275,None,,,,,,,28-Feb-2019 16:38:06,01-Mar-2019 05:08:45
47622_BSH_F,47622,28-Feb-2019 04:40:00,-20.525,-160.3,Light - Dusk,,,176,4857,,61.2482788870134,,
47622_BSH_F,47622,28-Feb-2019 12:00:00,-20.45,-160.275,None,,,,,,,,
47622_BSH_F,47622,28-Feb-2019 13:00:00,-20.45,-160.275,SST,28.7,28.5404155254364,4,4876,,77.4874763102882,,
47622_BSH_F,47622,28-Feb-2019 15:10:00,-20.425,-160.275,Light - Dawn,,,240,4876,,42.7489425557537,,
47622_BSH_F,47622,01-Mar-2019 00:00:00,-20.375,-160.325,None,,,,,,,01-Mar-2019 16:38:48,02-Mar-2019 05:08:03
47622_BSH_F,47622,01-Mar-2019 04:53:45,-20.275,-160.35,Light - Dusk,,,144,4876,,0.1,,
47622_BSH_F,47622,01-Mar-2019 12:00:00,-20.125,-160.425,None,,,,,,,,
47622_BSH_F,47622,01-Mar-2019 15:00:00,-20.075,-160.475,SST,29,28.7974998950958,0,4859,,78.1737898474103,,
47622_BSH_F,47622,01-Mar-2019 15:47:30,-20.075,-160.475,Light - Dawn,,,176,4859,,87.0559341813836,,
47622_BSH_F,47622,02-Mar-2019 00:00:00,-19.925,-160.625,None,,,,,,,02-Mar-2019 16:40:39,03-Mar-2019 05:08:13
47622_BSH_F,47622,02-Mar-2019 04:22:30,-19.875,-160.675,Light - Dusk,,,208,4890,,51.8447201344752,,
47622_BSH_F,47622,02-Mar-2019 12:00:00,-19.675,-160.625,None,,,,,,,,
47622_BSH_F,47622,02-Mar-2019 15:58:45,-19.6,-160.575,Light - Dawn,,,176,5013,,11.0745076235218,,
47622_BSH_F,47622,02-Mar-2019 16:00:00,-19.6,-160.575,SST,29.2,28.896666208903,0,5013,,70.6300346768003,,
47622_BSH_F,47622,03-Mar-2019 00:00:00,-19.45,-160.75,None,,,,,,,03-Mar-2019 16:41:47,04-Mar-2019 05:07:40
47622_BSH_F,47622,03-Mar-2019 05:03:45,-19.35,-160.85,Light - Dusk,,,176,5188,,66.6686534099718,,
47622_BSH_F,47622,03-Mar-2019 12:00:00,-19.2,-160.925,None,,,,,,,,
47622_BSH_F,47622,03-Mar-2019 15:58:45,-19.1,-160.975,Light - Dawn,,,176,5028,,55.8002649602504,,
47622_BSH_F,47622,03-Mar-2019 16:00:00,-19.1,-160.975,SST,29.3,28.986665725708,0,5028,,68.9744160388429,,
47622_BSH_F,47622,04-Mar-2019 00:00:00,-18.975,-161.025,None,,,,,,,04-Mar-2019 16:43:28,05-Mar-2019 05:07:45
47622_BSH_F,47622,04-Mar-2019 04:45:00,-18.875,-161.075,Light - Dusk,,,176,5241,,36.7706715702332,,
47622_BSH_F,47622,04-Mar-2019 12:00:00,-18.65,-160.9,None,,,,,,,,
47622_BSH_F,47622,04-Mar-2019 13:00:00,-18.625,-160.9,SST,29,28.7379159927368,0,5087,,68.9706170609338,,
47622_BSH_F,47622,04-Mar-2019 15:48:45,-18.625,-160.85,Light - Dawn,,,368,5087,,12.9858107153163,,
47622_BSH_F,47622,05-Mar-2019 00:00:00,-18.475,-160.8,None,,,,,,,05-Mar-2019 16:43:07,06-Mar-2019 05:05:51
47622_BSH_F,47622,05-Mar-2019 05:07:30,-18.375,-160.775,Light - Dusk,,,144,4989,,93.3299530363641,,
47622_BSH_F,47622,05-Mar-2019 12:00:00,-18.2,-160.725,None,,,,,,,,
47622_BSH_F,47622,05-Mar-2019 15:30:00,-18.1,-160.725,Light - Dawn,,,304,5126,,0.100000000000003,,
47622_BSH_F,47622,05-Mar-2019 16:00:00,-18.1,-160.725,SST,29,28.6933320363363,0,5126,,63.9442317330741,,
47622_BSH_F,47622,06-Mar-2019 00:00:00,-18.075,-160.7,None,,,,,,,06-Mar-2019 16:43:12,07-Mar-2019 05:04:31
47622_BSH_F,47622,06-Mar-2019 04:42:30,-18.025,-160.675,Light - Dusk,,,176,5126,,51.3761446436466,,
47622_BSH_F,47622,06-Mar-2019 12:00:00,-17.95,-160.5,None,,,,,,,,
47622_BSH_F,47622,06-Mar-2019 15:00:00,-17.9,-160.425,SST,28.8,28.6037485599518,0,4961,,75.9089551602211,,
47622_BSH_F,47622,06-Mar-2019 16:06:15,-17.9,-160.4,Light - Dawn,,,208,4961,,38.3719999942454,,
47622_BSH_F,47622,07-Mar-2019 00:00:00,-17.8,-160.4,None,,,,,,,07-Mar-2019 16:42:24,08-Mar-2019 05:02:27
47622_BSH_F,47622,07-Mar-2019 04:58:45,-17.75,-160.4,Light - Dusk,,,176,4966,,80.5261369848491,,
47622_BSH_F,47622,07-Mar-2019 10:00:00,-17.675,-160.375,SST,29,28.6041652361552,0,4966,,62.4192177402797,,
47622_BSH_F,47622,07-Mar-2019 12:00:00,-17.65,-160.4,None,,,,,,,,
47622_BSH_F,47622,07-Mar-2019 16:03:45,-17.55,-160.425,Light - Dawn,,,336,4966,,68.7578573704139,,
47622_BSH_F,47622,08-Mar-2019 00:00:00,-17.375,-160.475,None,,,,,,,08-Mar-2019 16:43:07,09-Mar-2019 05:01:50
47622_BSH_F,47622,08-Mar-2019 04:57:30,-17.175,-160.45,Light - Dusk,,,240,5043,,97.6234939733259,,
47622_BSH_F,47622,08-Mar-2019 12:00:00,-17.1,-160.475,None,,,,,,,,
47622_BSH_F,47622,08-Mar-2019 14:00:00,-17.1,-160.45,SST,29,28.6591664950053,0,5043,,73.2073466745114,,
47622_BSH_F,47622,08-Mar-2019 16:02:30,-17.05,-160.45,Light - Dawn,,,112,5043,,53.52287505057,,
47622_BSH_F,47622,09-Mar-2019 00:00:00,-16.9,-160.475,None,,,,,,,09-Mar-2019 16:43:32,10-Mar-2019 05:00:56
47622_BSH_F,47622,09-Mar-2019 04:43:45,-16.825,-160.45,Light - Dusk,,,208,5109,,17.0236855561063,,
47622_BSH_F,47622,09-Mar-2019 09:00:00,-16.675,-160.35,SST,29.3,28.8549997806549,0,5018,,47.9578600393011,,
47622_BSH_F,47622,09-Mar-2019 12:00:00,-16.675,-160.2,None,,,,,,,,
47622_BSH_F,47622,09-Mar-2019 16:11:15,-16.625,-160,Light - Dawn,,,272,5265,,0.100068289709822,,
47622_BSH_F,47622,10-Mar-2019 00:00:00,-16.475,-159.525,None,,,,,,,10-Mar-2019 16:40:06,11-Mar-2019 04:56:15
47622_BSH_F,47622,10-Mar-2019 04:38:45,-16.4,-159.25,Light - Dusk,,,176,5254,,76.6826428286001,,
47622_BSH_F,47622,10-Mar-2019 11:00:00,-16.3,-158.9,SST,29.3,28.8554166952769,0,5233,,50.1631129859239,,
47622_BSH_F,47622,10-Mar-2019 12:00:00,-16.3,-158.875,None,,,,,,,,
47622_BSH_F,47622,10-Mar-2019 16:06:15,-16.225,-158.7,Light - Dawn,,,208,5235,,8.23131207190745,,
47622_BSH_F,47622,11-Mar-2019 00:00:00,-16.075,-158.8,None,,,,,,,11-Mar-2019 16:37:31,12-Mar-2019 04:52:31
47622_BSH_F,47622,11-Mar-2019 04:53:45,-15.95,-158.875,Light - Dusk,,,144,5300,,48.4088926187049,,
47622_BSH_F,47622,11-Mar-2019 10:00:00,-15.8,-158.7,SST,29.5,28.8274989128113,0,5243,,30.3737027568929,,
47622_BSH_F,47622,11-Mar-2019 12:00:00,-15.775,-158.825,None,,,,,,,,
47622_BSH_F,47622,11-Mar-2019 16:08:45,-15.725,-158.925,Light - Dawn,,,304,5166,,30.8236106121059,,
47622_BSH_F,47622,12-Mar-2019 00:00:00,-15.65,-158.95,None,,,,,,,12-Mar-2019 16:38:26,13-Mar-2019 04:52:17
47622_BSH_F,47622,12-Mar-2019 04:53:45,-15.575,-158.95,Light - Dusk,,,208,5166,,0.0999999999999999,,
47622_BSH_F,47622,12-Mar-2019 12:00:00,-15.475,-158.925,None,,,,,,,,
47622_BSH_F,47622,12-Mar-2019 16:32:30,-15.4,-158.9,Light - Dawn,,,272,5081,,97.8533491087454,,
47622_BSH_F,47622,13-Mar-2019 00:00:00,-15.275,-158.875,None,,,,,,,13-Mar-2019 16:38:23,14-Mar-2019 04:51:11
47622_BSH_F,47622,13-Mar-2019 12:00:00,-15.05,-158.8,None,,,,,,,,
47622_BSH_F,47622,14-Mar-2019 00:00:00,-14.85,-158.7,None,,,,,,,14-Mar-2019 16:37:56,15-Mar-2019 04:49:42
47622_BSH_F,47622,14-Mar-2019 04:33:45,-14.8,-158.65,Light - Dusk,,,208,5276,,64.5077597182667,,
47622_BSH_F,47622,14-Mar-2019 04:57:30,-14.8,-158.65,Light - Dusk,,,176,5276,,71.8436983422229,,
47622_BSH_F,47622,14-Mar-2019 11:00:00,-14.8,-158.55,SST,29.3,29.1133329868317,0,5276,,89.7688822439379,,
47622_BSH_F,47622,14-Mar-2019 12:00:00,-14.775,-158.55,None,,,,,,,,
47622_BSH_F,47622,14-Mar-2019 16:31:15,-14.6,-158.5,Light - Dawn,,,240,5268,,94.1168033273153,,
47622_BSH_F,47622,15-Mar-2019 00:00:00,-14.4,-158.4,None,,,,,,,15-Mar-2019 16:36:57,16-Mar-2019 04:47:44
47622_BSH_F,47622,15-Mar-2019 04:15:00,-14.25,-158.35,Light - Dusk,,,240,5726,,43.9554160624092,,
47622_BSH_F,47622,15-Mar-2019 12:00:00,-13.975,-158.05,None,,,,,,,,
47622_BSH_F,47622,15-Mar-2019 14:00:00,-13.925,-157.95,SST,29.4,29.2566652297974,0,5455,,87.9620315530349,,
47622_BSH_F,47622,15-Mar-2019 16:17:30,-13.875,-157.875,Light - Dawn,,,240,5455,,77.0838639241566,,
47622_BSH_F,47622,16-Mar-2019 00:00:00,-13.725,-157.6,None,,,,,,,16-Mar-2019 16:33:58,17-Mar-2019 04:43:45
47622_BSH_F,47622,16-Mar-2019 04:16:15,-13.625,-157.425,Light - Dusk,,,240,5299,,28.3968178554708,,
47622_BSH_F,47622,16-Mar-2019 10:00:00,-13.475,-157.425,SST,30,29.3924996058146,0,5305,,34.0534551775429,,
47622_BSH_F,47622,16-Mar-2019 12:00:00,-13.475,-157.45,None,,,,,,,,
47622_BSH_F,47622,16-Mar-2019 16:16:15,-13.475,-157.5,Light - Dawn,,,336,5305,,56.5358503957188,,
47622_BSH_F,47622,17-Mar-2019 00:00:00,-13.5,-157.4,None,,,,,,,17-Mar-2019 16:33:17,18-Mar-2019 04:42:15
47622_BSH_F,47622,17-Mar-2019 04:30:00,-13.475,-157.375,Light - Dusk,,,400,5305,,80.6599027599671,,
47622_BSH_F,47622,17-Mar-2019 11:00:00,-13.425,-157.3,SST,29.9,29.2858325640361,0,5305,,42.4829275636946,,
47622_BSH_F,47622,17-Mar-2019 12:00:00,-13.425,-157.3,None,,,,,,,,
47622_BSH_F,47622,17-Mar-2019 16:26:15,-13.375,-157.275,Light - Dawn,,,272,5305,,94.2228753645668,,
47622_BSH_F,47622,18-Mar-2019 00:00:00,-13.3,-157.2,None,,,,,,,18-Mar-2019 16:32:36,19-Mar-2019 04:40:46
47622_BSH_F,47622,18-Mar-2019 04:23:45,-13.225,-157.2,Light - Dusk,,,272,5213,,57.5600529002024,,
47622_BSH_F,47622,18-Mar-2019 10:00:00,-13.125,-157.125,SST,29.6,29.5416660308838,0,5213,,92.5047363452953,,
47622_BSH_F,47622,18-Mar-2019 12:00:00,-13.125,-157.1,None,,,,,,,,
47622_BSH_F,47622,18-Mar-2019 16:12:30,-13.125,-157.075,Light - Dawn,,,240,5213,,51.6273888143003,,
47622_BSH_F,47622,19-Mar-2019 00:00:00,-13.25,-157.125,None,,,,,,,19-Mar-2019 16:32:23,20-Mar-2019 04:39:48
47622_BSH_F,47622,19-Mar-2019 04:15:00,-13.3,-157.175,Light - Dusk,,,272,5263,,26.7131415277799,,
47622_BSH_F,47622,19-Mar-2019 11:00:00,-13.3,-157.125,SST,29.9,29.7604158719381,0,5263,,68.8417104933867,,
47622_BSH_F,47622,19-Mar-2019 12:00:00,-13.275,-157.125,None,,,,,,,,
47622_BSH_F,47622,19-Mar-2019 16:07:30,-13.15,-157.1,Light - Dawn,,,240,5213,,79.631451284443,,
47622_BSH_F,47622,20-Mar-2019 00:00:00,-13.025,-156.975,None,,,,,,,20-Mar-2019 16:31:52,21-Mar-2019 04:38:32
47622_BSH_F,47622,20-Mar-2019 04:32:30,-13,-156.9,Light - Dusk,,,240,5242,,2.81763426146731,,
47622_BSH_F,47622,20-Mar-2019 09:00:00,-12.975,-157.075,SST,29.8,29.4474992752075,0,5234,,73.3049513540126,,
47622_BSH_F,47622,20-Mar-2019 12:00:00,-12.775,-157.175,None,,,,,,,,
47622_BSH_F,47622,20-Mar-2019 16:18:45,-12.375,-157.35,Light - Dawn,,,304,5275,,85.4641776020271,,
47622_BSH_F,47622,21-Mar-2019 00:00:00,-12.175,-157.625,None,,,,,,,21-Mar-2019 16:34:31,22-Mar-2019 04:40:29
47622_BSH_F,47622,21-Mar-2019 04:18:45,-12.1,-157.75,Light - Dusk,,,272,5349,,54.6752840164884,,
47622_BSH_F,47622,21-Mar-2019 12:00:00,-12,-158.025,None,,,,,,,,
47622_BSH_F,47622,21-Mar-2019 14:00:00,-11.975,-158.075,SST,30,29.9283326466878,0,5600,,84.7459008746152,,
47622_BSH_F,47622,21-Mar-2019 15:55:00,-11.9,-158.125,Light - Dawn,,,240,5600,,24.2375529372665,,
47622_BSH_F,47622,22-Mar-2019 00:00:00,-11.65,-158.375,None,,,,,,,22-Mar-2019 16:37:33,23-Mar-2019 04:42:53
47622_BSH_F,47622,22-Mar-2019 04:33:45,-11.525,-158.525,Light - Dusk,,,208,5503,,3.06819495690783,,
47622_BSH_F,47622,22-Mar-2019 12:00:00,-11.275,-158.35,None,,,,,,,,
47622_BSH_F,47622,22-Mar-2019 16:00:00,-11.15,-158.3,SST,30,29.9633324940999,0,5669,,91.4731808861059,,
47622_BSH_F,47622,22-Mar-2019 16:25:00,-11.15,-158.3,Light - Dawn,,,240,5669,,0.0999999999999999,,
47622_BSH_F,47622,23-Mar-2019 00:00:00,-11.025,-158.1,None,,,,,,,23-Mar-2019 16:36:26,24-Mar-2019 04:41:12
47622_BSH_F,47622,23-Mar-2019 04:27:30,-10.925,-158,Light - Dusk,,,208,5496,,42.7878912298483,,
47622_BSH_F,47622,23-Mar-2019 12:00:00,-10.7,-157.95,SST,30,29.8949995040894,0,5672,,94.2013519128388,,
47622_BSH_F,47622,23-Mar-2019 16:22:30,-10.65,-157.95,Light - Dawn,,,272,5672,,43.7705038794272,,
47622_BSH_F,47622,24-Mar-2019 00:00:00,-10.55,-157.775,None,,,,,,,24-Mar-2019 16:35:05,25-Mar-2019 04:39:21
47622_BSH_F,47622,24-Mar-2019 12:00:00,-10.325,-157.525,SST,30,29.8599996566772,0,5522,,91.5586872074351,,
47622_BSH_F,47622,24-Mar-2019 16:33:45,-10.225,-157.4,Light - Dawn,,,240,5651,,0.111215247361347,,
47622_BSH_F,47622,25-Mar-2019 00:00:00,-10.075,-157.275,None,,,,,,,25-Mar-2019 16:33:01,26-Mar-2019 04:36:49
47622_BSH_F,47622,25-Mar-2019 04:28:45,-10,-157.175,Light - Dusk,,,240,5638,,71.4698670089898,,
47622_BSH_F,47622,25-Mar-2019 04:31:15,-10,-157.175,Light - Dusk,,,272,5638,,50.1219061946783,,
47622_BSH_F,47622,25-Mar-2019 12:00:00,-9.85,-157.15,None,,,,,,,,
47622_BSH_F,47622,25-Mar-2019 16:11:15,-9.75,-157.15,Light - Dawn,,,240,5759,,0.100000000000001,,
47622_BSH_F,47622,26-Mar-2019 00:00:00,-9.6,-157.15,None,,,,,,,26-Mar-2019 16:32:25,27-Mar-2019 04:35:49
47622_BSH_F,47622,26-Mar-2019 04:30:00,-9.475,-157.15,Light - Dusk,,,240,5539,,60.7243011712133,,
47622_BSH_F,47622,26-Mar-2019 12:00:00,-9.3,-157.175,None,,,,,,,,
47622_BSH_F,47622,26-Mar-2019 15:00:00,-9.225,-157.175,SST,30,29.8237497806549,0,5770,,90.8309131880709,,
47622_BSH_F,47622,26-Mar-2019 15:52:30,-9.225,-157.175,Light - Dawn,,,336,5770,,0.1,,
47622_BSH_F,47622,27-Mar-2019 00:00:00,-9.1,-157.175,None,,,,,,,27-Mar-2019 16:32:24,28-Mar-2019 04:35:27
47622_BSH_F,47622,27-Mar-2019 12:00:00,-8.85,-157.15,None,,,,,,,,
47622_BSH_F,47622,27-Mar-2019 14:00:00,-8.75,-157.15,SST,29.6,29.7016655604045,0,5729,,67.7752146960638,,
47622_BSH_F,47622,27-Mar-2019 16:17:30,-8.775,-157.15,Light - Dawn,,,272,5822,,37.7030769539628,,
47622_BSH_F,47622,28-Mar-2019 00:00:00,-8.7,-157.125,None,,,,,,,28-Mar-2019 16:32:03,29-Mar-2019 04:34:48
47622_BSH_F,47622,28-Mar-2019 04:27:30,-8.65,-157.1,Light - Dusk,,,176,5729,,0.0999999999999998,,
47622_BSH_F,47622,28-Mar-2019 04:43:45,-8.65,-157.1,Light - Dusk,,,176,5729,,0.1,,
47622_BSH_F,47622,28-Mar-2019 11:00:00,-8.575,-157.075,SST,29.8,29.6779158910116,0,5729,,89.9822715918225,,
47622_BSH_F,47622,28-Mar-2019 12:00:00,-8.55,-157.075,None,,,,,,,,
47622_BSH_F,47622,28-Mar-2019 16:17:30,-8.45,-157.05,Light - Dawn,,,272,5643,,0.100005349488173,,
47622_BSH_F,47622,29-Mar-2019 00:00:00,-8.3,-156.975,None,,,,,,,29-Mar-2019 16:31:18,30-Mar-2019 04:33:45
47622_BSH_F,47622,29-Mar-2019 12:00:00,-8.05,-156.9,SST,29.7,29.4849996566772,0,5584,,92.2392361195843,,
47622_BSH_F,47622,29-Mar-2019 16:11:15,-7.95,-156.875,Light - Dawn,,,272,5473,,57.0037343070441,,
47622_BSH_F,47622,30-Mar-2019 00:00:00,-7.775,-156.875,None,,,,,,,30-Mar-2019 16:30:41,31-Mar-2019 04:32:59
47622_BSH_F,47622,30-Mar-2019 04:13:45,-7.675,-156.875,Light - Dusk,,,208,5479,,0.100000000014991,,
47622_BSH_F,47622,30-Mar-2019 04:20:00,-7.675,-156.875,Light - Dusk,,,208,5479,,0.0999999999999998,,
47622_BSH_F,47622,30-Mar-2019 12:00:00,-7.475,-156.875,None,,,,,,,,
47622_BSH_F,47622,30-Mar-2019 14:00:00,-7.425,-156.875,SST,29.8,29.7158330281576,0,5519,,89.7701451308725,,
47622_BSH_F,47622,30-Mar-2019 16:08:45,-7.4,-156.85,Light - Dawn,,,304,5519,,90.5960504165615,,
47622_BSH_F,47622,31-Mar-2019 00:00:00,-7.25,-156.85,None,,,,,,,31-Mar-2019 16:30:21,01-Apr-2019 04:32:32
47622_BSH_F,47622,31-Mar-2019 12:00:00,-6.9,-156.825,None,,,,,,,,
47622_BSH_F,47622,31-Mar-2019 13:00:00,-6.875,-156.825,SST,29.6,29.7708327770233,0,5546,,68.0757062045519,,
47622_BSH_F,47622,31-Mar-2019 16:11:15,-7,-156.75,Light - Dawn,,,240,5562,,12.5553272303894,,
47622_BSH_F,47622,01-Apr-2019 00:00:00,-6.9,-156.65,None,,,,,,,01-Apr-2019 16:29:20,02-Apr-2019 04:31:21
47622_BSH_F,47622,01-Apr-2019 04:12:30,-6.85,-156.55,Light - Dusk,,,240,5358,,31.5741472818659,,
47622_BSH_F,47622,01-Apr-2019 04:45:00,-6.85,-156.55,Light - Dusk,,,48,5358,,0.144616706203652,,
47622_BSH_F,47622,01-Apr-2019 12:00:00,-6.925,-156.35,None,,,,,,,,
47622_BSH_F,47622,01-Apr-2019 13:00:00,-6.95,-156.35,SST,29.5,29.7437498569489,0,5199,,64.5361537515496,,
47622_BSH_F,47622,01-Apr-2019 15:57:30,-6.7,-156.3,Light - Dawn,,,208,5258,,62.5860580243069,,
47622_BSH_F,47622,02-Apr-2019 00:00:00,-6.45,-156.125,None,,,,,,,02-Apr-2019 16:26:58,03-Apr-2019 04:28:56
47622_BSH_F,47622,02-Apr-2019 12:00:00,-6.175,-155.875,None,,,,,,,,
47622_BSH_F,47622,02-Apr-2019 14:00:00,-6.125,-155.85,SST,29.5,29.5116658210754,0,5416,,68.7173488477067,,
47622_BSH_F,47622,02-Apr-2019 16:06:15,-6.125,-155.825,Light - Dawn,,,272,5416,,11.8583182107573,,
47622_BSH_F,47622,03-Apr-2019 00:00:00,-6.125,-155.95,None,,,,,,,03-Apr-2019 16:26:01,04-Apr-2019 04:27:54
47622_BSH_F,47622,03-Apr-2019 04:18:45,-6.1,-156.025,Light - Dusk,,,144,5391,,19.262526514189,,
47622_BSH_F,47622,03-Apr-2019 04:21:15,-6.1,-156.025,Light - Dusk,,,144,5391,,40.5507906966105,,
47622_BSH_F,47622,03-Apr-2019 10:00:00,-6.075,-156.1,SST,29.5,29.5716663996379,0,5391,,70.7655051967183,,
47622_BSH_F,47622,03-Apr-2019 12:00:00,-6.075,-156.125,None,,,,,,,,
47622_BSH_F,47622,03-Apr-2019 15:51:15,-6.075,-156.175,Light - Dawn,,,240,5391,,28.2665139657697,,
47622_BSH_F,47622,04-Apr-2019 00:00:00,-6.1,-156.25,None,,,,,,,04-Apr-2019 16:27:05,05-Apr-2019 04:28:40
47622_BSH_F,47622,04-Apr-2019 04:22:30,-6.1,-156.3,Light - Dusk,,,176,5447,,0.1,,
47622_BSH_F,47622,04-Apr-2019 12:00:00,-6.125,-156.35,None,,,,,,,,
47622_BSH_F,47622,04-Apr-2019 15:00:00,-6.125,-156.4,SST,29.4,29.3012495040894,0,5447,,80.54938288956,,
47622_BSH_F,47622,04-Apr-2019 15:47:30,-6.125,-156.4,Light - Dawn,,,144,5447,,0.100000003363928,,
47622_BSH_F,47622,05-Apr-2019 00:00:00,-6.075,-156.45,None,,,,,,,05-Apr-2019 16:27:45,06-Apr-2019 04:29:01
47622_BSH_F,47622,05-Apr-2019 04:23:45,-6.05,-156.5,Light - Dusk,,,176,5447,,0.0999999999999998,,
47622_BSH_F,47622,05-Apr-2019 12:00:00,-6.025,-156.575,None,,,,,,,,
47622_BSH_F,47622,05-Apr-2019 16:07:30,-6.025,-156.625,Light - Dawn,,,272,5282,,0.0999999999999999,,
47622_BSH_F,47622,05-Apr-2019 17:00:00,-6.025,-156.625,SST,29.2,29.21333305041,0,5282,,81.9905069708168,,
47622_BSH_F,47622,06-Apr-2019 00:00:00,-6.025,-156.625,None,,,,,,,06-Apr-2019 16:28:18,07-Apr-2019 04:29:18
47622_BSH_F,47622,06-Apr-2019 04:38:45,-6.025,-156.675,Light - Dusk,,,48,5282,,61.3495928928347,,
47622_BSH_F,47622,06-Apr-2019 12:00:00,-6.075,-156.725,None,,,,,,,,
47622_BSH_F,47622,06-Apr-2019 13:00:00,-6.075,-156.725,SST,29.2,29.1516664822896,0,5282,,89.0979729316297,,
47622_BSH_F,47622,06-Apr-2019 15:55:00,-6.075,-156.75,Light - Dawn,,,240,5197,,0.100000000000032,,
47622_BSH_F,47622,07-Apr-2019 00:00:00,-6.1,-156.825,None,,,,,,,07-Apr-2019 16:29:01,08-Apr-2019 04:29:38
47622_BSH_F,47622,07-Apr-2019 03:58:45,-6.125,-156.85,Light - Dusk,,,528,5197,,0.0999999999999994,,
47622_BSH_F,47622,07-Apr-2019 12:00:00,-6.275,-156.925,None,,,,,,,,
47622_BSH_F,47622,07-Apr-2019 15:00:00,-6.375,-156.925,SST,29.1,28.824999332428,0,5240,,75.3139157082614,,
47622_BSH_F,47622,07-Apr-2019 15:58:45,-6.35,-156.95,Light - Dawn,,,240,5240,,0.1,,
47622_BSH_F,47622,08-Apr-2019 00:00:00,-6.175,-157.025,None,,,,,,,08-Apr-2019 16:29:44,09-Apr-2019 04:29:57
47622_BSH_F,47622,08-Apr-2019 04:17:30,-6.15,-157.05,Light - Dusk,,,16,5070,,92.2601213965711,,
47622_BSH_F,47622,08-Apr-2019 12:00:00,-6.1,-157.125,None,,,,,,,,
47622_BSH_F,47622,08-Apr-2019 14:00:00,-6.075,-157.15,SST,29,28.7433325449626,0,5070,,77.6479140510482,,
47622_BSH_F,47622,08-Apr-2019 15:52:30,-6.1,-157.15,Light - Dawn,,,208,5070,,20.4231105044471,,
47622_BSH_F,47622,09-Apr-2019 00:00:00,-6,-156.9,None,,,,,,,09-Apr-2019 16:29:02,10-Apr-2019 04:29:07
47622_BSH_F,47622,09-Apr-2019 04:15:00,-5.925,-156.8,Light - Dusk,,,176,5263,,81.4774378089129,,
47622_BSH_F,47622,09-Apr-2019 10:00:00,-5.8,-156.65,SST,29.1,28.8483331998189,9,5278,,82.2322502323294,,
47622_BSH_F,47622,09-Apr-2019 12:00:00,-5.8,-156.6,None,,,,,,,,
47622_BSH_F,47622,09-Apr-2019 16:00:00,-5.8,-156.5,Light - Dawn,,,208,5314,,40.0357451443862,,
47622_BSH_F,47622,10-Apr-2019 00:00:00,-5.75,-156.375,None,,,,,,,10-Apr-2019 16:26:41,11-Apr-2019 04:26:44
47622_BSH_F,47622,10-Apr-2019 04:12:30,-5.725,-156.325,Light - Dusk,,,112,5403,,82.9844884442234,,
47622_BSH_F,47622,10-Apr-2019 09:00:00,-5.7,-156.25,SST,29.2,29.0237486362457,0,5403,,88.5941836601496,,
47622_BSH_F,47622,10-Apr-2019 12:00:00,-5.65,-156.2,None,,,,,,,,
47622_BSH_F,47622,10-Apr-2019 16:02:30,-5.625,-156.125,Light - Dawn,,,240,5202,,94.9099740035771,,
47622_BSH_F,47622,11-Apr-2019 00:00:00,-5.5,-155.95,None,,,,,,,11-Apr-2019 16:24:43,12-Apr-2019 04:24:47
47622_BSH_F,47622,11-Apr-2019 04:15:00,-5.425,-155.875,Light - Dusk,,,272,5039,,44.998206244587,,
47622_BSH_F,47622,11-Apr-2019 12:00:00,-5.325,-155.6,None,,,,,,,,
47622_BSH_F,47622,11-Apr-2019 13:00:00,-5.3,-155.575,SST,29.4,29.1479152043661,0,5264,,81.3983771967515,,
47622_BSH_F,47622,11-Apr-2019 16:05:00,-5.3,-155.475,Light - Dawn,,,176,5415,,9.33068874168129,,
47622_BSH_F,47622,12-Apr-2019 00:00:00,-5.325,-155.575,None,,,,,,,12-Apr-2019 16:22:59,13-Apr-2019 04:23:00
47622_BSH_F,47622,12-Apr-2019 04:12:30,-5.325,-155.625,Light - Dusk,,,208,5264,,67.9142655731091,,
47622_BSH_F,47622,12-Apr-2019 12:00:00,-5.275,-155.65,None,,,,,,,,
