detection_datetime,transmitter_id,tag_id,transmitter_deployment_id,tagging_project_name,species_common_name,species_scientific_name,CAAB_species_id,WORMS_species_aphia_id,animal_sex,receiver_project_name,installation_name,station_name,receiver_id,receiver_name,receiver_deployment_id,receiver_deployment_longitude,receiver_deployment_latitude,transmitter_sensor_type,transmitter_sensor_raw_value,transmitter_sensor_unit,transmitter_sensor_slope,transmitter_sensor_intercept,transmitter_type,transmitter_serial_number,transmitter_estimated_battery_life,transmitter_status,transmitter_deployment_longitude,transmitter_deployment_latitude,transmitter_deployment_datetime,transmitter_dual_sensor,embargo_date
2014-06-22 06:23:12,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 06:17:48,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,28.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 06:16:42,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,35.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 06:07:00,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:56:14,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:53:38,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,39.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:51:35,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,41.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:48:39,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:41:42,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:40:45,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:36:11,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:30:45,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,41.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:24:29,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:22:51,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,29.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:21:34,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,33.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:20:27,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,31.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:12:14,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,39.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:08:44,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,35.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:04:12,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,38.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:02:30,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 05:00:46,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,32.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:59:02,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:52:02,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,40.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:42:56,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,35.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:32:29,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,37.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:21:30,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,29.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:19:35,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,39.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:16:46,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,37.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:14:54,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,27.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:13:03,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,22.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:08:29,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:07:12,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,37.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:06:05,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,31.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:04:39,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,22.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 04:00:05,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,17.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:58:34,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,33.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:35:48,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,13.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:34:34,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,12.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:33:29,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,18.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:32:04,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,35.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:28:53,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:26:22,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,1.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:19:34,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,26.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:17:57,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,37.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 03:10:54,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,37.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:59:22,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,19.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:58:25,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,29.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:57:29,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,36.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:56:09,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,34.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:54:37,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,1.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:50:41,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,39.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:49:11,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:47:59,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 23,673079,VR2W-114563,83276086,151.96806,-23.43562,PRESSURE,35.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 02:36:33,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,46.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 01:41:38,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 11,1394283,VR2W-106658,83003383,151.99995,-23.42931,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 01:40:42,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 11,1394283,VR2W-106658,83003383,151.99995,-23.42931,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-22 01:38:32,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,Heron E1,673072,VR2W-114562,83003389,151.99969,-23.43712,PRESSURE,30.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 17:52:59,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,13578,VR2W-111268,83002723,152.07132,-23.48244,PRESSURE,50.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 17:51:50,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF One Tree Island,IMOS-ATF One Tree Island,OT12,13578,VR2W-111268,83002723,152.07132,-23.48244,PRESSURE,59.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 06:08:25,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 27,13450,VR2W-106875,83276149,151.94925,-23.44342,PRESSURE,4.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 06:07:30,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 27,13450,VR2W-106875,83276149,151.94925,-23.44342,PRESSURE,2.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 06:06:33,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 27,13450,VR2W-106875,83276149,151.94925,-23.44342,PRESSURE,0.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 06:05:13,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 27,13450,VR2W-106875,83276149,151.94925,-23.44342,PRESSURE,5.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 04:43:44,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,16.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 04:42:36,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,17.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 04:41:34,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,20.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
2014-06-21 04:40:36,A69-9002-14797,51448633,60431414,IMOS-ATF Heron Island,Tiger Shark,Galeocerdo cuvier,37018022,105799,FEMALE,IMOS-ATF Heron Island,IMOS-ATF Heron Island,HER 24,13467,VR2W-106887,83276089,151.9807,-23.43666,PRESSURE,3.0,m,0.3032,-1.2129,V16,1126199,824,CURRENT,151.99593,-23.43767,2012-09-19 05:55:00,false,
